,fixed_acidity,volatile_acidity,citric_acid,residual_sugar,chlorides,free_sulfur_dioxide,total_sulfur_dioxide,density,pH,sulphates,alcohol,free_SO2_ratio,alcohol_surgar_ratio,sugar_acidity_ratio,fixed_acidity_ratio
7380,0.15032927064272233,0.1682708867261491,0.06481546380167252,0.01059061215661855,0.03654485049833887,0.07256394957532673,0.15291788064215764,0.06764958887173741,0.5005389553744819,0.15705545161386655,0.4610167862642113,0.3317028650966213,0.4854463704305199,0.02012944569787833,0.7215237298456925
2318,0.2479338842975206,0.20666666666666667,0.18674698795180725,0.21088957055214724,0.05647840531561461,0.09374999999999999,0.35944700460829493,0.2253711201079618,0.3488372093023253,0.1797752808988764,0.1594202898550725,0.17990104241725513,0.02609289105954814,0.25923510171184716,0.7316752324051778
4103,0.23966942148760328,0.06666666666666667,0.14457831325301204,0.14877300613496933,0.079734219269103,0.21875,0.41244239631336405,0.15577405051089244,0.3100775193798446,0.15730337078651685,0.37681159420289845,0.38735934377957726,0.0486775525195107,0.19220104172538036,0.90586776208725
973,0.25619834710743805,0.24666666666666665,0.06626506024096386,0.02760736196319018,0.05647840531561461,0.017361111111111112,0.013824884792626727,0.12396375554270378,0.44961240310077466,0.2415730337078652,0.49275362318840576,0.5719844357976653,0.26143440604814183,0.034867734085931024,0.6883585940019357
5829,0.2479338842975206,0.10559076887671195,0.17567099197887473,0.020729825144969922,0.05787145403904783,0.050852564840183384,0.20700141781453177,0.09966558382256882,0.3878425735584554,0.2196352582422603,0.35484281167361753,0.16848116112041214,0.29726144044169,0.028246585385622268,0.8580603799671699
4460,0.20661157024793386,0.14666666666666667,0.12048192771084339,0.04754601226993865,0.04983388704318936,0.11458333333333333,0.2903225806451613,0.08617698091382309,0.21705426356589097,0.08988764044943821,0.3913043478260869,0.2814526588845655,0.15518913751975769,0.06632941795808246,0.7861892058280322
3312,0.2727272727272727,0.17333333333333334,0.1927710843373494,0.02147239263803681,0.06976744186046512,0.09722222222222221,0.2857142857142857,0.12396375554270378,0.44961240310077466,0.15730337078651685,0.34782608695652173,0.24010775217000896,0.2871650783535614,0.02711057284315316,0.7846731716789241
33,0.3305785123966941,0.3466666666666666,0.08433734939759038,0.02760736196319018,0.12790697674418605,0.006944444444444444,0.020737327188940096,0.2003084634663601,0.5426356589147283,0.2134831460674157,0.4057971014492754,0.21245136186770425,0.2471395881006865,0.029381680887616637,0.6250564334085773
2115,0.3801652892561983,0.07333333333333332,0.2530120481927711,0.015337423312883437,0.06312292358803986,0.027777777777777776,0.21889400921658986,0.13283208020050097,0.2635658914728678,0.2415730337078652,0.4492753623188406,0.07955464807181108,0.3865140630883759,0.01601461529498334,0.930955465565769
5851,0.26123007844263535,0.26585488067792146,0.21540038676732803,0.045038809348060316,0.03518712931473034,0.10606929007778813,0.2976558798328748,0.06436682397001628,0.3274692697412675,0.09193990839851306,0.6139899086222509,0.25235520960366725,0.18787710125359433,0.054855456013822475,0.6684679368396793
7555,0.20232906292376143,0.08987877742516756,0.20481927710843376,0.08020081929386173,0.03648444057732603,0.12152777777777778,0.19807288762108358,0.07081694109057023,0.4464412165203433,0.10485196896642578,0.7220024077934978,0.44195963788950055,0.12033384812650176,0.11235460647691463,0.8620008330636317
7430,0.13834961093679718,0.24173131384431693,0.1609782313478484,0.0885312674904031,0.03971339225013446,0.06565091018951716,0.21778662247303016,0.04474158884630989,0.37468463893377474,0.027570011992027767,0.7826086956521741,0.21050768293335945,0.1100968120773752,0.1359651481079531,0.6028001994012299
2227,0.2727272727272727,0.08,0.24698795180722893,0.023006134969325156,0.07475083056478406,0.0798611111111111,0.3686635944700461,0.1482552535184105,0.5891472868217051,0.2247191011235955,0.3623188405797102,0.14603159720594439,0.27572922399559713,0.029644710835481026,0.8982095921333402
257,0.5619834710743801,0.4999999999999999,0.22289156626506026,0.03067484662576687,0.12790697674418605,0.08680555555555555,0.14746543778801843,0.21187584345479138,0.3410852713178292,0.16853932584269665,0.2753623188405798,0.4178988326848249,0.207553938400041,0.021553375755113787,0.617690565203052
5479,0.22822787758156204,0.20769670770527693,0.18257702767279824,0.023123681317402577,0.038333289400243324,0.1340818513450313,0.23059133691001493,0.041570344887326534,0.40429849733171724,0.18971954687168854,0.7569553718382528,0.4205503373734387,0.34942097005284567,0.03178210754199857,0.7192306722524788
4532,0.2975206611570248,0.11333333333333333,0.22289156626506026,0.03067484662576687,0.0681063122923588,0.0798611111111111,0.2903225806451613,0.08232118758434481,0.24806201550387552,0.17415730337078655,0.4637681159420288,0.19066147859922178,0.2361435742949516,0.036660561928517424,0.8654391478186465
2355,0.20661157024793386,0.15999999999999998,0.21084337349397592,0.16104294478527606,0.04983388704318936,0.09722222222222221,0.4423963133640553,0.21765953344900524,0.4961240310077515,0.15730337078651685,0.2028985507246377,0.1482922611327281,0.03825495106669975,0.21634670536974782,0.7682990868358432
1502,0.2727272727272727,0.14666666666666667,0.2771084337349398,0.013803680981595092,0.09468438538205981,0.09722222222222221,0.2926267281105991,0.06728359359938452,0.3100775193798446,0.1797752808988764,0.681159420289855,0.23407741142740118,0.4739506995336442,0.018224234855909682,0.8166737843938767
2079,0.08264462809917356,0.17333333333333334,0.0,0.09049079754601226,0.03156146179401993,0.1111111111111111,0.3617511520737327,0.13090418353576183,0.4961240310077515,0.2191011235955056,0.2753623188405798,0.21539232770762212,0.07692129438791086,0.16095089834991513,0.6578159172954141
4302,0.23140495867768585,0.12000000000000001,0.14457831325301204,0.10122699386503067,0.04817275747508305,0.09374999999999999,0.30184331797235026,0.15596684017736706,0.4883720930232558,0.2134831460674157,0.34782608695652173,0.21770001988128035,0.07242514652067703,0.132049247884643,0.8330492467867519
2493,0.23966942148760328,0.06666666666666667,0.18072289156626506,0.08895705521472393,0.06478405315614617,0.13541666666666669,0.564516129032258,0.1636784268363236,0.44186046511627897,0.16853932584269665,0.28985507246376807,0.1637496705783868,0.07917547721808649,0.11601028836797632,0.90586776208725
5956,0.22397956195899782,0.14911450443786387,0.1949829859378288,0.011988362219570874,0.04396794462245568,0.08156342680340678,0.18748680590116296,0.0656297239172046,0.4605287293300781,0.2301065706859521,0.6092902959116019,0.31136835090998105,0.49669454231214905,0.018641713430750634,0.7910578547669785
2073,0.2975206611570248,0.08,0.21084337349397592,0.023006134969325156,0.04817275747508305,0.10069444444444443,0.2534562211981567,0.15018315018314965,0.5968992248062017,0.30898876404494385,0.3333333333333335,0.2827049510264322,0.27028357906323325,0.02811844495379424,0.9049186170844727
1240,0.2479338842975206,0.3733333333333333,0.018072289156626505,0.02607361963190184,0.10963455149501661,0.04513888888888888,0.0576036866359447,0.16078658183921135,0.4961240310077515,0.20224719101123595,0.34782608695652173,0.513995230325091,0.24838261574829132,0.03253026249471373,0.5345275370761433
3836,0.2644628099173554,0.24666666666666665,0.20481927710843376,0.294478527607362,0.051495016611295685,0.03819444444444444,0.14055299539170507,0.20223636013109925,0.27131782945736393,0.08988764044943821,0.4347826086956521,0.18740925721586615,0.02159912715194701,0.34819869192254455,0.6934567545866352
5548,0.23212449830787724,0.11101161879324911,0.24751243551357327,0.10656455984555781,0.057346155766642766,0.09782683538370247,0.33390077351324154,0.14557441693999046,0.331308582280934,0.22033089962665284,0.31505517556870316,0.20445212303149243,0.0672015164813358,0.13894871970371728,0.8450600911297489
5869,0.16277456120635395,0.09992780741210101,0.18425842416682314,0.00963592073260962,0.031020040082390593,0.09820354276965788,0.20251423158000878,0.022191791689663176,0.3392301956207588,0.1554722703910064,0.7257401380218522,0.34795077371424576,0.5962743460326028,0.0185103559754934,0.8306839524015635
7395,0.49915103622478685,0.21431105429725408,0.2786666461315377,0.05361359888376176,0.13732895461708103,0.012333262316012106,0.02352054882038237,0.183745967998848,0.42034116454646697,0.25484619298796757,0.6049469093067354,0.32135477911468213,0.16978862221503616,0.04577133030138686,0.8242077412563096
7434,0.34053855355100754,0.07363572822597751,0.2535585449867064,0.010073679219087332,0.05583620944309231,0.06778708200329275,0.22187991577756952,0.10106550919018453,0.25563001516212835,0.09728940807458646,0.30369044588555605,0.21391530653796056,0.4563864224255619,0.012130850320945009,0.9209987190238876
1105,0.15702479338842973,0.3466666666666666,0.0,0.012269938650306747,0.08970099667774087,0.03472222222222222,0.027649769585253458,0.09253903990746082,0.5658914728682172,0.1910112359550562,0.6086956521739129,0.7051448335495029,0.4881093763577905,0.020847820356905373,0.4773513920240786
6533,0.1511891736325317,0.08568703330154553,0.1746987951807229,0.008616081285905844,0.06107081395876874,0.2334561458222959,0.33640552995391704,0.08870605937370285,0.7410005423645999,0.22174573030136205,0.440323405820136,0.5107642320044269,0.534180585187997,0.017838078936207827,0.8453696350909423
1164,0.3223140495867768,0.44666666666666666,0.16265060240963858,0.04907975460122699,0.16777408637873756,0.11458333333333333,0.1912442396313364,0.18372855214960637,0.4031007751937983,0.1292134831460674,0.18840579710144945,0.43059502470161326,0.12977160916368494,0.05142327924060758,0.5175551310991509
8476,0.2751688559116566,0.1714984016099613,0.2364761924801275,0.02526029492299545,0.05631069927903119,0.08156216700207526,0.3273578840793995,0.08170143351878151,0.36023032782785275,0.15828247598023926,0.441882668066633,0.1725500795474526,0.27514944128865115,0.03174294618614068,0.7864691294742785
5803,0.18790111365602968,0.1163113041798866,0.18246589834576266,0.02014107764388068,0.04082836918736412,0.08973140103615834,0.18948984186600049,0.08949945448848778,0.4924645774824869,0.2640449438202247,0.44125645836207245,0.3373155039186281,0.3222374657405329,0.03182961279578437,0.819183949437593
1619,0.19834710743801653,0.16666666666666669,0.16265060240963858,0.06595092024539878,0.04485049833887043,0.10069444444444443,0.29493087557603687,0.10776942355889929,0.3720930232558137,0.11235955056179776,0.34782608695652173,0.2410709100412335,0.11119295211060119,0.09183699402126004,0.7546659107643485
2826,0.3471074380165289,0.15999999999999998,0.21686746987951808,0.061349693251533735,0.054817275747508304,0.1909722222222222,0.39631336405529954,0.10969732022363843,0.44186046511627897,0.14044943820224715,0.5797101449275364,0.34980107550386913,0.13899618275906797,0.06529159160639084,0.829571106094809
1394,0.23966942148760328,0.10666666666666665,0.2349397590361446,0.035276073619631906,0.2724252491694352,0.2152777777777778,0.347926267281106,0.1270483902062871,0.29457364341085235,0.06741573033707866,0.2028985507246377,0.4536667575404595,0.1751725736066011,0.04714416148792272,0.8536374340526018
1704,0.28925619834710736,0.13333333333333336,0.21686746987951808,0.18558282208588955,0.051495016611295685,0.12847222222222224,0.3087557603686636,0.20994794679005224,0.44961240310077466,0.3202247191011236,0.2318840579710144,0.2980544747081712,0.03305499175375723,0.2161752785067406,0.8390143957307163
7046,0.15595229791271942,0.2994401747565049,0.06782857774169816,0.0569240887994101,0.05031574089005484,0.056059159749675375,0.2547929770313964,0.06798116978062894,0.5179004947756338,0.3852817529866631,0.826086956521739,0.14899599767120897,0.17416901723667447,0.08485402668550018,0.5431752255177179
7184,0.4066252153078349,0.17761320841798423,0.2503594565635566,0.026748972715413506,0.13011502639964947,0.029020898393410974,0.020822645405422904,0.15381841831047474,0.3221679828647314,0.24312195092221975,0.5571062349340524,0.7130098253346124,0.27885426076138203,0.02573865097363349,0.8315408846994664
1186,0.2644628099173554,0.3466666666666666,0.07228915662650602,0.024539877300613498,0.12292358803986712,0.041666666666666664,0.05069124423963134,0.18295739348371143,0.6201550387596897,0.2247191011235955,0.3188405797101448,0.5291828793774319,0.25493676152657124,0.029886975261145605,0.5784127361292626
4571,0.22314049586776852,0.13999999999999996,0.31325301204819284,0.11196319018404909,0.0664451827242525,0.11805555555555555,0.42857142857142855,0.16194331983805554,0.3410852713178292,0.16292134831460675,0.21739130434782616,0.19122892347600517,0.058592748844377096,0.1473601032761095,0.8032161225012215
1290,0.25619834710743805,0.2666666666666666,0.12048192771084339,0.019938650306748466,0.1212624584717608,0.027777777777777776,0.03917050691244239,0.1684981684981679,0.5193798449612403,0.11797752808988764,0.15217391304347827,0.44171882930130263,0.2621867648874816,0.02558307223675126,0.6646846152434431
1263,0.19834710743801653,0.3266666666666666,0.06024096385542169,0.023006134969325156,0.06478405315614617,0.010416666666666666,0.011520737327188942,0.1420859841912474,0.5581395348837206,0.30337078651685395,0.4057971014492754,0.4085603112840467,0.283897691394143,0.032671692111421125,0.5458586047193998
4893,0.19834710743801653,0.11333333333333333,0.26506024096385544,0.23312883435582823,0.079734219269103,0.13194444444444445,0.3709677419354839,0.2107191054559472,0.3255813953488369,0.16292134831460675,0.17391304347826075,0.252638691488618,0.023127124569677814,0.32022755548662496,0.8277214901919621
2803,0.3553719008264462,0.15333333333333332,0.14457831325301204,0.015337423312883437,0.03820598006644518,0.03125,0.14055299539170507,0.10198573356468188,0.2790697674418601,0.14044943820224715,0.3623188405797102,0.15163482199895467,0.3650718361671929,0.01655044825850321,0.8395009703056937
2728,0.2644628099173554,0.04000000000000001,0.29518072289156627,0.08128834355828221,0.07308970099667773,0.07291666666666666,0.25806451612903225,0.15982263350684178,0.4961240310077515,0.07865168539325841,0.2028985507246377,0.1962012794301919,0.0809320438302738,0.10204499334764344,0.9465321117160199
1859,0.2644628099173554,0.13999999999999996,0.22289156626506026,0.06595092024539878,0.04152823920265781,0.08680555555555555,0.27880184331797236,0.10969732022363843,0.3488372093023253,0.12359550561797754,0.4057971014492754,0.21811330003982965,0.11586064776691314,0.08132233819182225,0.8213886489114319
3335,0.2148760330578512,0.12666666666666665,0.11445783132530121,0.019938650306748466,0.12624584717607976,0.06944444444444443,0.4377880184331797,0.15519568151147212,0.5968992248062017,0.2359550561797753,0.21739130434782616,0.10116731517509726,0.27572922399559713,0.029266531345223234,0.8170508425245631
193,0.3553719008264462,0.42999999999999994,0.13253012048192772,0.024539877300613498,0.10465116279069767,0.03472222222222222,0.08064516129032258,0.18488529014845057,0.4961240310077515,0.1853932584269663,0.1594202898550725,0.2942962892663946,0.22634712563166057,0.02448619432254857,0.5585264006036628
8075,0.34509079113554786,0.12926861220742486,0.269321957126325,0.13474497306976221,0.045579456271669566,0.14532542514404506,0.3968204409285565,0.13518298889102107,0.3053510994659976,0.08988764044943821,0.5998593019001991,0.26237637602521413,0.06380246327500168,0.14427959557988854,0.8613974882893495
2861,0.23140495867768585,0.11333333333333333,0.21084337349397592,0.20552147239263804,0.09966777408637875,0.1423611111111111,0.3617511520737327,0.22922691343744006,0.6511627906976742,0.14044943820224715,0.26086956521739135,0.2815640591057745,0.02985835529936565,0.26568241025442824,0.8417623700383912
2663,0.23966942148760328,0.13999999999999996,0.29518072289156627,0.06288343558282208,0.04152823920265781,0.11805555555555555,0.3456221198156682,0.14247156352419665,0.31782945736434076,0.1292134831460674,0.2753623188405798,0.24164421829791477,0.11027430988036958,0.08135399029997407,0.8107971077676277
5333,0.3030066327575153,0.23800572820601457,0.16726735094196352,0.06232413835189946,0.058745285373025834,0.11273347044190321,0.21796839064100373,0.08812134048094689,0.3410852713178292,0.1752615903168047,0.6154672389459148,0.3719886726311144,0.14049082668181195,0.07079951870466605,0.723602199522808
7115,0.23925590369234004,0.026904931682032618,0.1808520713938731,0.07063985215289544,0.06464156909380109,0.1282736680427506,0.24651083893796782,0.12359195671960797,0.47281280658557373,0.12415770396884104,0.3043996228294274,0.3752135769161522,0.10079016383733588,0.09366245364900387,0.9585755582427626
7418,0.29938792983603313,0.08666666666666666,0.18966240767132536,0.059668340553128904,0.07807308970099668,0.1364239611680555,0.2602176584226726,0.13265152763390936,0.29332487802511603,0.16491544714494388,0.29266462111652203,0.3806708516377823,0.12271123398751338,0.0697154560098662,0.8973620243643341
2167,0.1900826446280991,0.07333333333333332,0.15060240963855423,0.052147239263803685,0.023255813953488372,0.07638888888888888,0.24423963133640553,0.10005783689994274,0.5038759689922481,0.16292134831460675,0.5217391304347825,0.2188715953307393,0.15565275323697245,0.07645358726488648,0.8807810599073393
4512,0.2644628099173554,0.17333333333333334,0.06024096385542169,0.04447852760736197,0.05813953488372092,0.05555555555555555,0.13133640552995393,0.1270483902062871,0.2248062015503871,0.09550561797752811,0.17391304347826075,0.2961521833117164,0.14013266517973522,0.055070461327135084,0.7808107958494555
3374,0.2479338842975206,0.12000000000000001,0.25903614457831325,0.1710122699386503,0.059800664451827246,0.18055555555555555,0.4423963133640553,0.1887410834779253,0.4186046511627901,0.1853932584269663,0.21739130434782616,0.293558149589278,0.03606291457868667,0.21467584737544332,0.8397099354772708
7738,0.19922908008791754,0.13238472274988428,0.13467306607706872,0.10292441516969021,0.052978872606913585,0.08952292962272741,0.35169666648951536,0.1656749043703114,0.5584152937742581,0.23395657882700335,0.260354015987256,0.174251413700597,0.06645952806418547,0.14240110579673276,0.80179177759674
5091,0.1900826446280991,0.07333333333333332,0.22289156626506026,0.03067484662576687,0.053156146179401995,0.0798611111111111,0.2142857142857143,0.08521303258145352,0.35658914728682145,0.15730337078651685,0.42028985507246386,0.2632944228274967,0.2295459660115107,0.04653758969697179,0.8807810599073393
8174,0.2168625272286963,0.04737886161384373,0.21541948316462495,0.018322983710063988,0.04121768908034223,0.14509146359669056,0.33093570887726276,0.09827410925285078,0.5418075252552201,0.261794327765241,0.4347826086956521,0.3153782216982038,0.34042828641737355,0.02769628510192887,0.9256954768070931
3164,0.25619834710743805,0.15999999999999998,0.07831325301204821,0.11042944785276074,0.054817275747508304,0.03472222222222222,0.2557603686635945,0.1713900134952766,0.39534883720930214,0.08426966292134831,0.17391304347826075,0.08543682862749011,0.057275083054997886,0.13618495478721082,0.7932192367576905
4775,0.20661157024793386,0.09999999999999999,0.1987951807228916,0.09662576687116564,0.07142857142857142,0.07638888888888888,0.25806451612903225,0.1289762868710227,0.39534883720930214,0.1348314606741573,0.34782608695652173,0.20635758095363715,0.07601611528042426,0.133003396275074,0.8496676219151764
4643,0.15702479338842973,0.11333333333333333,0.15662650602409642,0.18251533742331288,0.0664451827242525,0.17881944444444445,0.26267281105990786,0.1889338731443999,0.2790697674418601,0.1292134831460674,0.2028985507246377,0.4970817120622568,0.03283167743243634,0.273349693706774,0.8075156021776664
4762,0.3471074380165289,0.16666666666666669,0.1927710843373494,0.061349693251533735,0.053156146179401995,0.10416666666666666,0.4009216589861751,0.09118951224214555,0.1550387596899223,0.29213483146067415,0.6086956521739129,0.1791612624297449,0.14148223805427762,0.0652023811824929,0.8224102281996313
5649,0.2660424550034494,0.05602954314860871,0.20712213319779982,0.15335724128722658,0.05646000219148127,0.0722914639767739,0.2051967589945653,0.16474491920693504,0.3332474520873775,0.12473154907946997,0.42028985507246386,0.24634205849252316,0.048658294102018954,0.18931143881529192,0.9262791358879022
3594,0.23966942148760328,0.12000000000000001,0.2349397590361446,0.08895705521472393,0.26910299003322263,0.21875,0.4470046082949309,0.1640640061692693,0.3643410852713176,0.08988764044943821,0.2028985507246377,0.3562645914396887,0.07381492048779074,0.1145731506683377,0.8364274409070873
1774,0.28099173553719003,0.21333333333333332,0.3734939759036145,0.15644171779141106,0.053156146179401995,0.23958333333333334,0.4216589861751152,0.20223636013109925,0.2790697674418601,0.15168539325842695,0.08695652173913038,0.41663063842052167,0.03536450739764471,0.1819805816933615,0.7416656766068686
7807,0.17512771358077311,0.1447621332339311,0.17221247665279965,0.014266244032905535,0.03417169440169546,0.05136679014646656,0.15935168468706315,0.06083266976084082,0.4884954348414267,0.11004084901328506,0.519209532627109,0.22507009033687742,0.4225275366876347,0.024088620324139297,0.771073638206403
6559,0.2924304936505784,0.08684344742533354,0.19664112880771117,0.016911836064110477,0.0474906863031229,0.11173189690611102,0.25724061608774207,0.07726775845182234,0.4156272113820154,0.10011917803955071,0.5856609687756524,0.3114409919639904,0.39883273406858794,0.021350566704774865,0.8951145037470948
511,0.5289256198347106,0.13999999999999996,0.29518072289156627,0.03067484662576687,0.0830564784053156,0.01388888888888889,0.016129032258064516,0.20223636013109925,0.25581395348837166,0.29213483146067415,0.3623188405797102,0.43370248428614183,0.2207491549669228,0.024293091982030463,0.8966703750965666
1302,0.23140495867768585,0.32,0.08433734939759038,0.02760736196319018,0.09136212624584718,0.041666666666666664,0.05299539170506913,0.13225371120108065,0.5426356589147283,0.2247191011235955,0.536231884057971,0.5099959747752584,0.2685818150218695,0.03603237107775195,0.5829728741314311
2985,0.28925619834710736,0.03333333333333334,0.16265060240963858,0.061349693251533735,0.11794019933554818,0.11458333333333333,0.3824884792626728,0.1289762868710227,0.39534883720930214,0.09550561797752811,0.4492753623188406,0.209664283775224,0.1278089339306247,0.07419306293414422,0.9596292256698353
5256,0.16528925619834706,0.13999999999999996,0.16265060240963858,0.015337423312883437,0.08803986710963455,0.05555555555555555,0.3087557603686636,0.08232118758434481,0.39534883720930214,0.07303370786516854,0.4492753623188406,0.11828793774319064,0.3865140630883759,0.026291834833393594,0.7727614747930787
2937,0.33884297520661155,0.13999999999999996,0.18674698795180725,0.10352760736196318,0.04152823920265781,0.12499999999999999,0.34101382488479265,0.1289762868710227,0.2635658914728678,0.05056179775280899,0.4057971014492754,0.2607003891050583,0.0738513868601057,0.11160214484696941,0.8485076498620545
245,0.3223140495867768,0.12666666666666665,0.4096385542168675,0.04447852760736197,0.579734219269103,0.01388888888888889,0.009216589861751154,0.1945247734721427,0.4108527131782944,0.48314606741573035,0.2753623188405798,0.5719844357976653,0.15156851953769948,0.05000428488027649,0.8580115614139929
944,0.371900826446281,0.3,0.0,0.012269938650306747,0.10132890365448506,0.017361111111111112,0.018433179723502304,0.1700404858299578,0.4108527131782944,0.2359550561797753,0.28985507246376807,0.48638132295719827,0.39825623497378565,0.012289798273162646,0.6958143411159883
8080,0.25893753298601213,0.13666193706160204,0.26505169348482294,0.09804493588329702,0.03875419038170777,0.09896079666930449,0.24768440994166388,0.08592193402695456,0.2790697674418601,0.21534517691745772,0.659410008104932,0.2863229767701515,0.09906363187336396,0.12241750368594516,0.8231997005747124
4670,0.1239669421487603,0.09999999999999999,0.33734939759036153,0.004601226993865032,0.053156146179401995,0.15625,0.31105990783410137,0.07865818392134116,0.3410852713178292,0.2247191011235955,0.24637681159420288,0.3637442393134089,0.6060983498923421,0.012854077581302418,0.8101551561562426
2039,0.19834710743801653,0.14666666666666667,0.15662650602409642,0.19631901840490798,0.061461794019933555,0.19444444444444445,0.4608294930875576,0.2051282051282044,0.3488372093023253,0.11797752808988764,0.21739130434782616,0.30437082089834155,0.030370408479572997,0.2680671954235102,0.7818510158013563
5521,0.25870870983921845,0.12675117936034638,0.19864244693913308,0.1017706464827504,0.04167564506372706,0.028832478786616093,0.1819108119442216,0.11331379352541215,0.23785712562327557,0.14229835785758058,0.459365885644269,0.10162102710815427,0.0781114970682871,0.12647677839922278,0.8344955315815911
6129,0.2625747982807701,0.1204351417295749,0.15623330566604682,0.15526543359144826,0.0494001909672011,0.12443340920628268,0.40923588120595067,0.20613927600700896,0.5793714338159309,0.2020638447768645,0.3304954524882799,0.21316575663995183,0.04472738855682875,0.1900332923782831,0.8446389667876123
3747,0.2148760330578512,0.24,0.15662650602409642,0.02147239263803681,0.07475083056478406,0.06597222222222222,0.4009216589861751,0.15596684017736706,0.6666666666666665,0.19662921348314605,0.28985507246376807,0.10592304366623433,0.27572922399559713,0.030279981996112555,0.6691088141723753
4146,0.4132231404958677,0.07333333333333332,0.18072289156626506,0.06748466257668712,0.03156146179401993,0.11458333333333333,0.26267281105990786,0.10237131289762758,0.1705426356589146,0.14044943820224715,0.4637681159420288,0.3123216601815823,0.1179144338556904,0.06573364852094121,0.9370607421840687
7463,0.32332769692082625,0.051509394690320086,0.23624707538089118,0.015568925566000012,0.04796901772853824,0.16034454031473622,0.29979989070610163,0.09638396604165983,0.39629962269317776,0.11405549965204503,0.4518728639223773,0.3884899636506272,0.3839637174299869,0.018637727587949276,0.9437496029089548
5906,0.23966942148760328,0.2543404422916405,0.16276599278357945,0.061697238520888216,0.040588113337481815,0.08739660120076481,0.27211007836490997,0.06427567123537117,0.4352795840600469,0.1459598044827293,0.7164354236110734,0.2238189765914153,0.15020523191126642,0.07773119977339775,0.6684116686765942
1416,0.2148760330578512,0.12000000000000001,0.14457831325301204,0.08895705521472393,0.051495016611295685,0.09027777777777778,0.271889400921659,0.061499903605167106,0.387596899224806,0.15168539325842695,0.6666666666666667,0.23371407054098153,0.10240455638270139,0.12014044085612695,0.8259885167334371
7649,0.2738435861329752,0.14785281884560555,0.2560787977363153,0.012269938650306747,0.054562732939291245,0.11411432665940972,0.24514324274330648,0.07388253705696692,0.3126952310482554,0.15044510263150745,0.46990409586560383,0.3352326776807286,0.44899623290781393,0.016393371736099432,0.8154033619433998
4949,0.2148760330578512,0.09999999999999999,0.16265060240963858,0.023006134969325156,0.054817275747508304,0.11805555555555555,0.21658986175115208,0.07383844225949687,0.24031007751937938,0.2303370786516854,0.42028985507246386,0.3922178988326848,0.286620513860325,0.0335520742691407,0.8529633072190492
2798,0.23140495867768585,0.11333333333333333,0.18674698795180725,0.013803680981595092,0.043189368770764125,0.10763888888888888,0.27880184331797236,0.09620204357046447,0.5348837209302326,0.14044943820224715,0.4782608695652175,0.27473268176108334,0.42058337919647776,0.020411783687452976,0.8417623700383912
7034,0.29618338861028953,0.16924846661812212,0.2155092770207027,0.02760736196319018,0.05496122365443051,0.0702672337373012,0.2785615357851198,0.08000992930437364,0.37626028425654157,0.2129963110114204,0.496021159631353,0.1758269636624306,0.26197155769191083,0.03291036099189992,0.7982575449922392
3525,0.23140495867768585,0.18,0.21084337349397592,0.08282208588957055,0.08970099667774087,0.10416666666666666,0.3317972350230415,0.15924426450742146,0.29457364341085235,0.14044943820224715,0.2028985507246377,0.2204409857328145,0.0794137241838774,0.10701525384505833,0.7557594556409057
6089,0.2715603673128355,0.15676855111274576,0.20834867737641755,0.07392994819446985,0.0552863639705877,0.052573595677593385,0.28031446594944415,0.09823334892824664,0.3539261877678971,0.1117912184752968,0.5797101449275364,0.12362261408175756,0.11860474621985337,0.08900919290279158,0.8044537704807314
4751,0.25619834710743805,0.12000000000000001,0.22891566265060243,0.151840490797546,0.05813953488372092,0.1111111111111111,0.3064516129032258,0.15538847117794674,0.2635658914728678,0.15730337078651685,0.3333333333333335,0.25728522240573304,0.04592300784983924,0.18808645727963594,0.8429007402549908
8095,0.2648693862109517,0.20841532621920858,0.16423071646314036,0.0831364157419147,0.04957517054451291,0.09577067269067875,0.22242570968523115,0.07848912797025072,0.3124922067008249,0.1856696389411526,0.6506296869466949,0.30575410010615334,0.10967675014988049,0.1000611749666581,0.7383903875923105
2614,0.33884297520661155,0.05333333333333333,0.44578313253012053,0.2645705521472393,0.046511627906976744,0.17708333333333334,0.41705069124423966,0.2446500867553496,0.20930232558139528,0.10674157303370786,0.18840579710144945,0.3060196841382467,0.0196237461470699,0.28864534013128174,0.9450229374499379
7769,0.2795030899705963,0.06000000000000001,0.22234901773024748,0.09593509925783035,0.08245805277887758,0.15815862748647705,0.28006839796337646,0.1177250333088283,0.28116425713439314,0.13685534959053758,0.4347826086956521,0.4100396060453138,0.08162961106128311,0.11628809083045392,0.9247165484755067
616,0.42148760330578505,0.32333333333333325,0.20481927710843376,0.03680981595092024,0.13953488372093026,0.05208333333333333,0.24423963133640553,0.2446500867553496,0.5116279069767438,0.2191011235955056,0.21739130434782616,0.14396887159533073,0.17090055904759147,0.03358098943719802,0.6978555900972943
3019,0.33884297520661155,0.16666666666666669,0.15662650602409642,0.00920245398773006,0.05813953488372092,0.07638888888888888,0.22350230414746544,0.11740890688259142,0.3643410852713176,0.1797752808988764,0.3623188405797102,0.24037626081372065,0.49015149320742696,0.01057711700858276,0.8194240638088379
2585,0.25619834710743805,0.07333333333333332,0.29518072289156627,0.09202453987730061,0.04485049833887043,0.16666666666666666,0.3824884792626728,0.11740890688259142,0.3720930232558137,0.028089887640449437,0.5072463768115942,0.3141797122432358,0.08946341437723995,0.11609846254277785,0.9019252627456735
